timestamp,plant_name,plant_type,capacity_mw,generation_mw,lat,lon,region
2024-04-23T18:00:00,Raichur Solar,solar,130,1.27,16.2,77.35,Raichur
2024-04-23T19:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-23T20:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-23T21:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-23T22:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-23T23:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T00:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T01:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T02:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T03:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T04:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T05:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T06:00:00,Raichur Solar,solar,130,1.37,16.2,77.35,Raichur
2024-04-24T07:00:00,Raichur Solar,solar,130,1.26,16.2,77.35,Raichur
2024-04-24T08:00:00,Raichur Solar,solar,130,11.06,16.2,77.35,Raichur
2024-04-24T09:00:00,Raichur Solar,solar,130,33.88,16.2,77.35,Raichur
2024-04-24T10:00:00,Raichur Solar,solar,130,51.54,16.2,77.35,Raichur
2024-04-24T11:00:00,Raichur Solar,solar,130,65.6,16.2,77.35,Raichur
2024-04-24T12:00:00,Raichur Solar,solar,130,87.74,16.2,77.35,Raichur
2024-04-24T13:00:00,Raichur Solar,solar,130,85.87,16.2,77.35,Raichur
2024-04-24T14:00:00,Raichur Solar,solar,130,66.64,16.2,77.35,Raichur
2024-04-24T15:00:00,Raichur Solar,solar,130,51.83,16.2,77.35,Raichur
2024-04-24T16:00:00,Raichur Solar,solar,130,27.09,16.2,77.35,Raichur
2024-04-24T17:00:00,Raichur Solar,solar,130,11.63,16.2,77.35,Raichur
2024-04-24T18:00:00,Raichur Solar,solar,130,1.5,16.2,77.35,Raichur
2024-04-24T19:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T20:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T21:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T22:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-24T23:00:00,Raichur Solar,solar,130,0.0,16.2,77.35,Raichur
2024-04-17T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T06:00:00,Bidar Solar,solar,90,0.96,17.92,77.52,Bidar
2024-04-18T07:00:00,Bidar Solar,solar,90,1.0,17.92,77.52,Bidar
2024-04-18T08:00:00,Bidar Solar,solar,90,8.67,17.92,77.52,Bidar
2024-04-18T09:00:00,Bidar Solar,solar,90,20.4,17.92,77.52,Bidar
2024-04-18T10:00:00,Bidar Solar,solar,90,37.46,17.92,77.52,Bidar
2024-04-18T11:00:00,Bidar Solar,solar,90,44.13,17.92,77.52,Bidar
2024-04-18T12:00:00,Bidar Solar,solar,90,60.02,17.92,77.52,Bidar
2024-04-18T13:00:00,Bidar Solar,solar,90,54.81,17.92,77.52,Bidar
2024-04-18T14:00:00,Bidar Solar,solar,90,43.03,17.92,77.52,Bidar
2024-04-18T15:00:00,Bidar Solar,solar,90,25.01,17.92,77.52,Bidar
2024-04-18T16:00:00,Bidar Solar,solar,90,16.52,17.92,77.52,Bidar
2024-04-18T17:00:00,Bidar Solar,solar,90,8.22,17.92,77.52,Bidar
2024-04-18T18:00:00,Bidar Solar,solar,90,0.84,17.92,77.52,Bidar
2024-04-18T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-18T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T06:00:00,Bidar Solar,solar,90,1.07,17.92,77.52,Bidar
2024-04-19T07:00:00,Bidar Solar,solar,90,1.1,17.92,77.52,Bidar
2024-04-19T08:00:00,Bidar Solar,solar,90,7.94,17.92,77.52,Bidar
2024-04-19T09:00:00,Bidar Solar,solar,90,20.22,17.92,77.52,Bidar
2024-04-19T10:00:00,Bidar Solar,solar,90,25.9,17.92,77.52,Bidar
2024-04-19T11:00:00,Bidar Solar,solar,90,38.27,17.92,77.52,Bidar
2024-04-19T12:00:00,Bidar Solar,solar,90,62.68,17.92,77.52,Bidar
2024-04-19T13:00:00,Bidar Solar,solar,90,58.4,17.92,77.52,Bidar
2024-04-19T14:00:00,Bidar Solar,solar,90,55.73,17.92,77.52,Bidar
2024-04-19T15:00:00,Bidar Solar,solar,90,24.64,17.92,77.52,Bidar
2024-04-19T16:00:00,Bidar Solar,solar,90,22.32,17.92,77.52,Bidar
2024-04-19T17:00:00,Bidar Solar,solar,90,7.4,17.92,77.52,Bidar
2024-04-19T18:00:00,Bidar Solar,solar,90,1.03,17.92,77.52,Bidar
2024-04-19T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-19T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T06:00:00,Bidar Solar,solar,90,0.8,17.92,77.52,Bidar
2024-04-20T07:00:00,Bidar Solar,solar,90,0.99,17.92,77.52,Bidar
2024-04-20T08:00:00,Bidar Solar,solar,90,8.29,17.92,77.52,Bidar
2024-04-20T09:00:00,Bidar Solar,solar,90,23.59,17.92,77.52,Bidar
2024-04-20T10:00:00,Bidar Solar,solar,90,33.86,17.92,77.52,Bidar
2024-04-20T11:00:00,Bidar Solar,solar,90,56.55,17.92,77.52,Bidar
2024-04-20T12:00:00,Bidar Solar,solar,90,63.69,17.92,77.52,Bidar
2024-04-20T13:00:00,Bidar Solar,solar,90,56.58,17.92,77.52,Bidar
2024-04-20T14:00:00,Bidar Solar,solar,90,54.86,17.92,77.52,Bidar
2024-04-20T15:00:00,Bidar Solar,solar,90,30.32,17.92,77.52,Bidar
2024-04-20T16:00:00,Bidar Solar,solar,90,21.2,17.92,77.52,Bidar
2024-04-20T17:00:00,Bidar Solar,solar,90,9.68,17.92,77.52,Bidar
2024-04-20T18:00:00,Bidar Solar,solar,90,0.83,17.92,77.52,Bidar
2024-04-20T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-20T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T06:00:00,Bidar Solar,solar,90,0.99,17.92,77.52,Bidar
2024-04-21T07:00:00,Bidar Solar,solar,90,0.73,17.92,77.52,Bidar
2024-04-21T08:00:00,Bidar Solar,solar,90,9.13,17.92,77.52,Bidar
2024-04-21T09:00:00,Bidar Solar,solar,90,18.42,17.92,77.52,Bidar
2024-04-21T10:00:00,Bidar Solar,solar,90,36.21,17.92,77.52,Bidar
2024-04-21T11:00:00,Bidar Solar,solar,90,51.62,17.92,77.52,Bidar
2024-04-21T12:00:00,Bidar Solar,solar,90,56.92,17.92,77.52,Bidar
2024-04-21T13:00:00,Bidar Solar,solar,90,50.01,17.92,77.52,Bidar
2024-04-21T14:00:00,Bidar Solar,solar,90,50.28,17.92,77.52,Bidar
2024-04-21T15:00:00,Bidar Solar,solar,90,31.17,17.92,77.52,Bidar
2024-04-21T16:00:00,Bidar Solar,solar,90,16.91,17.92,77.52,Bidar
2024-04-21T17:00:00,Bidar Solar,solar,90,6.77,17.92,77.52,Bidar
2024-04-21T18:00:00,Bidar Solar,solar,90,0.9,17.92,77.52,Bidar
2024-04-21T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-21T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T06:00:00,Bidar Solar,solar,90,0.78,17.92,77.52,Bidar
2024-04-22T07:00:00,Bidar Solar,solar,90,0.82,17.92,77.52,Bidar
2024-04-22T08:00:00,Bidar Solar,solar,90,8.05,17.92,77.52,Bidar
2024-04-22T09:00:00,Bidar Solar,solar,90,19.69,17.92,77.52,Bidar
2024-04-22T10:00:00,Bidar Solar,solar,90,33.37,17.92,77.52,Bidar
2024-04-22T11:00:00,Bidar Solar,solar,90,51.91,17.92,77.52,Bidar
2024-04-22T12:00:00,Bidar Solar,solar,90,63.23,17.92,77.52,Bidar
2024-04-22T13:00:00,Bidar Solar,solar,90,55.34,17.92,77.52,Bidar
2024-04-22T14:00:00,Bidar Solar,solar,90,48.85,17.92,77.52,Bidar
2024-04-22T15:00:00,Bidar Solar,solar,90,31.49,17.92,77.52,Bidar
2024-04-22T16:00:00,Bidar Solar,solar,90,20.72,17.92,77.52,Bidar
2024-04-22T17:00:00,Bidar Solar,solar,90,7.44,17.92,77.52,Bidar
2024-04-22T18:00:00,Bidar Solar,solar,90,1.08,17.92,77.52,Bidar
2024-04-22T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-22T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T06:00:00,Bidar Solar,solar,90,1.1,17.92,77.52,Bidar
2024-04-23T07:00:00,Bidar Solar,solar,90,0.93,17.92,77.52,Bidar
2024-04-23T08:00:00,Bidar Solar,solar,90,7.57,17.92,77.52,Bidar
2024-04-23T09:00:00,Bidar Solar,solar,90,17.06,17.92,77.52,Bidar
2024-04-23T10:00:00,Bidar Solar,solar,90,37.97,17.92,77.52,Bidar
2024-04-23T11:00:00,Bidar Solar,solar,90,46.86,17.92,77.52,Bidar
2024-04-23T12:00:00,Bidar Solar,solar,90,37.44,17.92,77.52,Bidar
2024-04-23T13:00:00,Bidar Solar,solar,90,50.65,17.92,77.52,Bidar
2024-04-23T14:00:00,Bidar Solar,solar,90,54.84,17.92,77.52,Bidar
2024-04-23T15:00:00,Bidar Solar,solar,90,32.9,17.92,77.52,Bidar
2024-04-23T16:00:00,Bidar Solar,solar,90,20.09,17.92,77.52,Bidar
2024-04-23T17:00:00,Bidar Solar,solar,90,8.13,17.92,77.52,Bidar
2024-04-23T18:00:00,Bidar Solar,solar,90,0.97,17.92,77.52,Bidar
2024-04-23T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-23T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T00:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T01:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T02:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T03:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T04:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T05:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T06:00:00,Bidar Solar,solar,90,0.9,17.92,77.52,Bidar
2024-04-24T07:00:00,Bidar Solar,solar,90,1.04,17.92,77.52,Bidar
2024-04-24T08:00:00,Bidar Solar,solar,90,6.04,17.92,77.52,Bidar
2024-04-24T09:00:00,Bidar Solar,solar,90,24.15,17.92,77.52,Bidar
2024-04-24T10:00:00,Bidar Solar,solar,90,38.6,17.92,77.52,Bidar
2024-04-24T11:00:00,Bidar Solar,solar,90,50.66,17.92,77.52,Bidar
2024-04-24T12:00:00,Bidar Solar,solar,90,44.2,17.92,77.52,Bidar
2024-04-24T13:00:00,Bidar Solar,solar,90,47.11,17.92,77.52,Bidar
2024-04-24T14:00:00,Bidar Solar,solar,90,56.29,17.92,77.52,Bidar
2024-04-24T15:00:00,Bidar Solar,solar,90,32.82,17.92,77.52,Bidar
2024-04-24T16:00:00,Bidar Solar,solar,90,18.39,17.92,77.52,Bidar
2024-04-24T17:00:00,Bidar Solar,solar,90,8.01,17.92,77.52,Bidar
2024-04-24T18:00:00,Bidar Solar,solar,90,0.9,17.92,77.52,Bidar
2024-04-24T19:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T20:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T21:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T22:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-24T23:00:00,Bidar Solar,solar,90,0.0,17.92,77.52,Bidar
2024-04-17T23:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T00:00:00,Chitradurga Wind Cluster,wind,150,3.97,14.23,76.4,Chitradurga
2024-04-18T01:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T02:00:00,Chitradurga Wind Cluster,wind,150,11.12,14.23,76.4,Chitradurga
2024-04-18T03:00:00,Chitradurga Wind Cluster,wind,150,2.11,14.23,76.4,Chitradurga
2024-04-18T04:00:00,Chitradurga Wind Cluster,wind,150,0.73,14.23,76.4,Chitradurga
2024-04-18T05:00:00,Chitradurga Wind Cluster,wind,150,0.16,14.23,76.4,Chitradurga
2024-04-18T06:00:00,Chitradurga Wind Cluster,wind,150,0.04,14.23,76.4,Chitradurga
2024-04-18T07:00:00,Chitradurga Wind Cluster,wind,150,0.14,14.23,76.4,Chitradurga
2024-04-18T08:00:00,Chitradurga Wind Cluster,wind,150,7.96,14.23,76.4,Chitradurga
2024-04-18T09:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T10:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T11:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T12:00:00,Chitradurga Wind Cluster,wind,150,0.89,14.23,76.4,Chitradurga
2024-04-18T13:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T14:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T15:00:00,Chitradurga Wind Cluster,wind,150,11.32,14.23,76.4,Chitradurga
2024-04-18T16:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-18T17:00:00,Chitradurga Wind Cluster,wind,150,6.54,14.23,76.4,Chitradurga
2024-04-18T18:00:00,Chitradurga Wind Cluster,wind,150,36.34,14.23,76.4,Chitradurga
2024-04-18T19:00:00,Chitradurga Wind Cluster,wind,150,5.62,14.23,76.4,Chitradurga
2024-04-18T20:00:00,Chitradurga Wind Cluster,wind,150,4.8,14.23,76.4,Chitradurga
2024-04-18T21:00:00,Chitradurga Wind Cluster,wind,150,8.44,14.23,76.4,Chitradurga
2024-04-18T22:00:00,Chitradurga Wind Cluster,wind,150,4.09,14.23,76.4,Chitradurga
2024-04-18T23:00:00,Chitradurga Wind Cluster,wind,150,0.22,14.23,76.4,Chitradurga
2024-04-19T00:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T01:00:00,Chitradurga Wind Cluster,wind,150,27.51,14.23,76.4,Chitradurga
2024-04-19T02:00:00,Chitradurga Wind Cluster,wind,150,2.94,14.23,76.4,Chitradurga
2024-04-19T03:00:00,Chitradurga Wind Cluster,wind,150,24.71,14.23,76.4,Chitradurga
2024-04-19T04:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T05:00:00,Chitradurga Wind Cluster,wind,150,0.73,14.23,76.4,Chitradurga
2024-04-19T06:00:00,Chitradurga Wind Cluster,wind,150,0.64,14.23,76.4,Chitradurga
2024-04-19T07:00:00,Chitradurga Wind Cluster,wind,150,3.57,14.23,76.4,Chitradurga
2024-04-19T08:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T09:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T10:00:00,Chitradurga Wind Cluster,wind,150,0.02,14.23,76.4,Chitradurga
2024-04-19T11:00:00,Chitradurga Wind Cluster,wind,150,7.59,14.23,76.4,Chitradurga
2024-04-19T12:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T13:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T14:00:00,Chitradurga Wind Cluster,wind,150,0.4,14.23,76.4,Chitradurga
2024-04-19T15:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T16:00:00,Chitradurga Wind Cluster,wind,150,17.6,14.23,76.4,Chitradurga
2024-04-19T17:00:00,Chitradurga Wind Cluster,wind,150,2.36,14.23,76.4,Chitradurga
2024-04-19T18:00:00,Chitradurga Wind Cluster,wind,150,16.92,14.23,76.4,Chitradurga
2024-04-19T19:00:00,Chitradurga Wind Cluster,wind,150,49.51,14.23,76.4,Chitradurga
2024-04-19T20:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-19T21:00:00,Chitradurga Wind Cluster,wind,150,59.01,14.23,76.4,Chitradurga
2024-04-19T22:00:00,Chitradurga Wind Cluster,wind,150,82.83,14.23,76.4,Chitradurga
2024-04-19T23:00:00,Chitradurga Wind Cluster,wind,150,1.91,14.23,76.4,Chitradurga
2024-04-20T00:00:00,Chitradurga Wind Cluster,wind,150,11.19,14.23,76.4,Chitradurga
2024-04-20T01:00:00,Chitradurga Wind Cluster,wind,150,2.9,14.23,76.4,Chitradurga
2024-04-20T02:00:00,Chitradurga Wind Cluster,wind,150,31.92,14.23,76.4,Chitradurga
2024-04-20T03:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-20T04:00:00,Chitradurga Wind Cluster,wind,150,0.2,14.23,76.4,Chitradurga
2024-04-20T05:00:00,Chitradurga Wind Cluster,wind,150,1.95,14.23,76.4,Chitradurga
2024-04-20T06:00:00,Chitradurga Wind Cluster,wind,150,21.09,14.23,76.4,Chitradurga
2024-04-20T07:00:00,Chitradurga Wind Cluster,wind,150,2.8,14.23,76.4,Chitradurga
2024-04-20T08:00:00,Chitradurga Wind Cluster,wind,150,16.31,14.23,76.4,Chitradurga
2024-04-20T09:00:00,Chitradurga Wind Cluster,wind,150,14.59,14.23,76.4,Chitradurga
2024-04-20T10:00:00,Chitradurga Wind Cluster,wind,150,6.91,14.23,76.4,Chitradurga
2024-04-20T11:00:00,Chitradurga Wind Cluster,wind,150,0.33,14.23,76.4,Chitradurga
2024-04-20T12:00:00,Chitradurga Wind Cluster,wind,150,8.43,14.23,76.4,Chitradurga
2024-04-20T13:00:00,Chitradurga Wind Cluster,wind,150,2.97,14.23,76.4,Chitradurga
2024-04-20T14:00:00,Chitradurga Wind Cluster,wind,150,123.44,14.23,76.4,Chitradurga
2024-04-20T15:00:00,Chitradurga Wind Cluster,wind,150,134.64,14.23,76.4,Chitradurga
2024-04-20T16:00:00,Chitradurga Wind Cluster,wind,150,62.51,14.23,76.4,Chitradurga
2024-04-20T17:00:00,Chitradurga Wind Cluster,wind,150,0.1,14.23,76.4,Chitradurga
2024-04-20T18:00:00,Chitradurga Wind Cluster,wind,150,36.96,14.23,76.4,Chitradurga
2024-04-20T19:00:00,Chitradurga Wind Cluster,wind,150,10.36,14.23,76.4,Chitradurga
2024-04-20T20:00:00,Chitradurga Wind Cluster,wind,150,0.83,14.23,76.4,Chitradurga
2024-04-20T21:00:00,Chitradurga Wind Cluster,wind,150,1.26,14.23,76.4,Chitradurga
2024-04-20T22:00:00,Chitradurga Wind Cluster,wind,150,2.5,14.23,76.4,Chitradurga
2024-04-20T23:00:00,Chitradurga Wind Cluster,wind,150,7.12,14.23,76.4,Chitradurga
2024-04-21T00:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T01:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T02:00:00,Chitradurga Wind Cluster,wind,150,9.47,14.23,76.4,Chitradurga
2024-04-21T03:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T04:00:00,Chitradurga Wind Cluster,wind,150,2.07,14.23,76.4,Chitradurga
2024-04-21T05:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T06:00:00,Chitradurga Wind Cluster,wind,150,1.05,14.23,76.4,Chitradurga
2024-04-21T07:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T08:00:00,Chitradurga Wind Cluster,wind,150,52.22,14.23,76.4,Chitradurga
2024-04-21T09:00:00,Chitradurga Wind Cluster,wind,150,0.04,14.23,76.4,Chitradurga
2024-04-21T10:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T11:00:00,Chitradurga Wind Cluster,wind,150,21.04,14.23,76.4,Chitradurga
2024-04-21T12:00:00,Chitradurga Wind Cluster,wind,150,20.81,14.23,76.4,Chitradurga
2024-04-21T13:00:00,Chitradurga Wind Cluster,wind,150,1.51,14.23,76.4,Chitradurga
2024-04-21T14:00:00,Chitradurga Wind Cluster,wind,150,26.53,14.23,76.4,Chitradurga
2024-04-21T15:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T16:00:00,Chitradurga Wind Cluster,wind,150,58.56,14.23,76.4,Chitradurga
2024-04-21T17:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T18:00:00,Chitradurga Wind Cluster,wind,150,23.2,14.23,76.4,Chitradurga
2024-04-21T19:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T20:00:00,Chitradurga Wind Cluster,wind,150,12.89,14.23,76.4,Chitradurga
2024-04-21T21:00:00,Chitradurga Wind Cluster,wind,150,1.89,14.23,76.4,Chitradurga
2024-04-21T22:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-21T23:00:00,Chitradurga Wind Cluster,wind,150,11.71,14.23,76.4,Chitradurga
2024-04-22T00:00:00,Chitradurga Wind Cluster,wind,150,0.0,14.23,76.4,Chitradurga
2024-04-22T01:00:00,Chitradurga Wind Cluster,wind,150,0.01,14.23,76.4,Chitradurga
2024-04-22T02:00:00,Chitradurga Wind Cluster,wind,150,9.42,14.23,76.4,Chitradurga
2024-04-22T03:00:00,Chitradurga Wind Cluster,wind,150,0.66,14.23,76.4,Chitradurga
2024-04-22T04:00:00,Chitradurga Wind Cluster,wind,150,0.01,14.23,76.4,Chitradurga
2024-04-22T05:00:00,Chitradurga Wind Cluster,wind,150,0.2,14.23,76.4,Chitradurga
2024-04-22T06:00:00,Chitradurga Wind Cluster,wind,150,1.7,14.23,76.4,Chitradurga
2024-04-22T07:00:00,Chitradurga Wind Cluster,wind,150,5.51,14.23,76.4,Chitradurga
2024-04-22T08:00:00,Chitradurga Wind Cluster,wind,150,2.68,14.23,76.4,Chitradurga
